"ID","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","Low shear visc","High shear visc","Toughness","Stress at break","Strain at break"
"0-30-0-10-0-0-10-0-0-50",0.621347521993468,0.511734406073427,0.391439772887885,0.295001719423914,0.212593787401743,0.156640895397522,0.141908441614248,0.131360160045017,0.065513624436688,0.0189003921843873,0.00522790692858746,0.00110895771572696,0.000433165072692616,0.000198502500343932,0.000103177663554508,"","","","",""
"0-30-0-10-0-0-0-10-50-0",0.342714320990408,0.423246156614351,0.429325290958752,0.399178877513485,0.342403801146057,0.283371143547641,0.272441868775015,0.258442760637428,0.134242771383498,0.0497428912510879,0.0243514602672366,0.0097169463225714,0.00241356911561381,0.000290274787903553,0.0000618884889010191,"","","","",""
"0-30-0-10-0-0-0-10-0-50",0.658391534744677,0.512331135925135,0.364718714013231,0.25727244511415,0.18125487109004,0.143329818709397,0.148314634057273,0.148664688168932,0.0788099039522772,0.029598360806948,0.0144863696000844,0.00583279200734815,0.00152509123637838,0.000276931201901995,0.000120325810117084,"","","","",""
"0-30-0-0-10-10-0-0-50-0",0.419230053821802,0.481715569952573,0.45979445485333,0.395873172878282,0.309363768625699,0.229295761774705,0.196563276148711,0.173291509483968,0.0805521719475216,0.0210636534876198,0.0125593228379016,0.00538552649292107,0.00104834236998387,0.000183611507096975,0.0000479498793309993,"","","","",""
"0-30-0-0-10-10-0-0-0-50",0.638495565477798,0.526505814980817,0.392303912853975,0.279109551726507,0.18831263077907,0.132982535872909,0.120479381403539,0.111945965240889,0.0531877581585463,0.014246989307339,0.00844953182726109,0.00365892634602122,0.000779065593193033,0.000205619307477083,0.0000981885233256918,"","","","",""
"0-30-0-0-10-0-10-0-50-0",0.353465282478845,0.440080488444707,0.454561717956863,0.424684951606753,0.353846205279788,0.268456569119584,0.225336477643756,0.193918500313095,0.0893460251868125,0.0232582398733261,0.0138100615781298,0.00592171995826733,0.00115271737008272,0.000201892224942702,0.0000527238623380867,"","","","",""
"0-30-0-0-10-0-10-0-0-50",0.622932036572238,0.513057633584373,0.392497667874247,0.295910279322154,0.21316154623838,0.154856578263521,0.136669013619291,0.123630795354406,0.0582017467824581,0.0155187932595762,0.00916652091042311,0.00396931973690653,0.00084515514742968,0.00022306236810297,0.000106518034722997,"","","","",""
"0-30-0-0-10-0-0-10-50-0",0.346173437004838,0.42754528842982,0.433764154785053,0.403505954303467,0.345896143375643,0.281831391456588,0.263926945165875,0.244839418447895,0.120567677121683,0.0433526570911605,0.0324807876941309,0.0155545342965941,0.00326315762870839,0.000341510714176439,0.0000686943048946457,"","","","",""
"0-30-0-0-10-0-0-10-0-50",0.66052360299542,0.514012109986661,0.365970436978686,0.258289056846019,0.181872617113527,0.141245965044131,0.142258239383074,0.139734832432426,0.0703370048750959,0.0256914465872497,0.0191138978501117,0.0091863238909805,0.00200951103058568,0.000305897224599611,0.00012430639015538,"","","","",""
"0-30-0-0-0-10-10-0-50-0",0.410618206200861,0.480093858262674,0.469276274538199,0.411592618043549,0.320329848285329,0.226964065762391,0.177533719932414,0.146232527762836,0.0641402744649094,0.0111111208779603,0.0030382442264713,0.000990797474885296,0.000371393074961958,0.000120576339086265,0.000035901555989632,"","","","",""
